index_file_name,reporting_entity_name,reporting_entity_type,plan_id,plan_id_type,plan_name,plan_market_type,in_network_files_description,in_network_files_location,allowed_amount_file_description,allowed_amount_file_location,last_updated_on,ProductName,CustomerName
2024-05-01_A-PETS-LIFE-LLC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,741615302,EIN,United-Healthcare-EPO,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-Acupuncture-Massage-Naturopath_31_in-network-rates.json.gz,,,2024-05-19T08:31:03.204+0000,EPO,A-PETS-LIFE-LLC
2024-05-01_ADVANCED-DIAGNOSTIC-PAIN-TREAT_index.json,Oxford-Health-Plans-LLC,Third-Party Administrator,61395450,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_Oxford-Health-Plans-LLC_Third-Party-Administrator_Choice-Plus-POS_8_in-network-rates.json.gz,,,2024-05-19T10:01:24.378+0000,POS,ADVANCED-DIAGNOSTIC-PAIN-TREAT
2024-05-01_ACCEL-CONSTRUCTION-SERVICES-GR_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,823116088,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_Choice-Plus-POS_8_in-network-rates.json.gz,,,2024-05-19T08:49:19.652+0000,POS,ACCEL-CONSTRUCTION-SERVICES-GR
2024-05-01_ACCEL-CONSTRUCTION-SERVICES-GR_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,741792580,EIN,UHC-EPO-Gated-INN-Only---ASO,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-Chiro_28_in-network-rates.json.gz,,,2024-05-19T08:49:19.652+0000,EPO,ACCEL-CONSTRUCTION-SERVICES-GR
2024-05-01_ABSS-TECHNOLOGIES-CORPORATION_index.json,Oxford-Health-Plans-LLC,Third-Party Administrator,223505508,EIN,United-Healthcare-EPO,group,in-network CMC Cancer shared files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_Oxford-Health-Plans-LLC_Third-Party-Administrator_CMC_CRS_MRRF_in-network-rates.json.gz,,,2024-05-19T08:46:29.944+0000,EPO,ABSS-TECHNOLOGIES-CORPORATION
2024-05-01_2-STONE-INDUSTRIES-LLC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,953959322,EIN,United-Healthcare-EPO,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_Choice-EPO_561_in-network-rates.json.gz,,,2024-05-19T08:08:59.492+0000,EPO,2-STONE-INDUSTRIES-LLC
2024-05-01_A-STEP-AHEAD-FLOORING-INC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,465450844,EIN,UHC-EPO-Gated-INN-Only---ASO,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-ST_30_in-network-rates.json.gz,,,2024-05-19T08:32:17.669+0000,EPO,A-STEP-AHEAD-FLOORING-INC
2024-05-01_ACORN-NILES-CORPORATION_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,421545708,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-Chiro_28_in-network-rates.json.gz,,,2024-05-19T08:58:07.093+0000,POS,ACORN-NILES-CORPORATION
2024-05-01_ACORN-NILES-CORPORATION_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,650723702,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_Choice-Plus-POS_8_in-network-rates.json.gz,,,2024-05-19T08:58:07.093+0000,POS,ACORN-NILES-CORPORATION
2024-05-01_3POINTE-RESTAURANT-GROUP-HOLDINGS-LLC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,911936075,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-ST_30_in-network-rates.json.gz,,,2024-05-19T08:15:47.509+0000,POS,3POINTE-RESTAURANT-GROUP-HOLDINGS-LLC
2024-05-01_ABOVE-ALL-CAULKING-AND-WATERPROOFING-INC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,560844317,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-ST_30_in-network-rates.json.gz,,,2024-05-19T08:44:24.446+0000,POS,ABOVE-ALL-CAULKING-AND-WATERPROOFING-INC
2024-05-01_ACME-WIRE-PRODUCTS-COMPANY-INC_index.json,Oxford-Health-Plans-LLC,Third-Party Administrator,465257986,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_Oxford-Health-Plans-LLC_Third-Party-Administrator_OHPH-Chiro_28_in-network-rates.json.gz,,,2024-05-19T08:57:58.241+0000,POS,ACME-WIRE-PRODUCTS-COMPANY-INC
2024-05-01_ACQUEON-TECHNOLOGIES-INC_index.json,Oxford-Health-Plans-LLC,Third-Party Administrator,60946721,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_Oxford-Health-Plans-LLC_Third-Party-Administrator_OHPH-ST_30_in-network-rates.json.gz,,,2024-05-19T08:58:35.763+0000,POS,ACQUEON-TECHNOLOGIES-INC
2024-05-01_900LBS-OF-CREATIVE-LLC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,462506171,EIN,UHC-EPO-Gated-INN-Only---ASO,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-Acupuncture-Massage-Naturopath_31_in-network-rates.json.gz,,,2024-05-19T08:22:33.254+0000,EPO,900LBS-OF-CREATIVE-LLC
2024-05-01_A-STEP-AHEAD-FLOORING-INC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,465450844,EIN,UHC-EPO-Gated-INN-Only---ASO,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-Chiro_28_in-network-rates.json.gz,,,2024-05-19T08:32:17.669+0000,EPO,A-STEP-AHEAD-FLOORING-INC
2024-05-01_ACQUEON-TECHNOLOGIES-INC_index.json,Oxford-Health-Plans-LLC,Third-Party Administrator,753113914,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_Oxford-Health-Plans-LLC_Third-Party-Administrator_OBH---Optum-Behavior-Health_P3_in-network-rates.json.gz,,,2024-05-19T08:58:35.763+0000,POS,ACQUEON-TECHNOLOGIES-INC
2024-05-01_ACQUEON-TECHNOLOGIES-INC_index.json,Oxford-Health-Plans-LLC,Third-Party Administrator,753113914,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_Oxford-Health-Plans-LLC_Third-Party-Administrator_OHPH-ST_30_in-network-rates.json.gz,,,2024-05-19T08:58:35.763+0000,POS,ACQUEON-TECHNOLOGIES-INC
2024-05-01_ACSM-INC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,364283453,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-Chiro_28_in-network-rates.json.gz,,,2024-05-19T09:00:25.450+0000,POS,ACSM-INC
2024-05-01_ADKINS-HOLLOWELL-OPTOMETRY-PLLC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,842955066,EIN,United-Healthcare-EPO,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-ST_30_in-network-rates.json.gz,,,2024-05-19T09:53:40.066+0000,EPO,ADKINS-HOLLOWELL-OPTOMETRY-PLLC
2024-05-01_1-PASSION-TO-CARE-LLC-WELFARE-BENEFIT-PLAN_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,873805044,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_Choice-Plus-POS_8_in-network-rates.json.gz,,,2024-05-19T08:05:05.826+0000,POS,1-PASSION-TO-CARE-LLC-WELFARE-BENEFIT-PLAN
2024-05-01_ABSS-TECHNOLOGIES-CORPORATION_index.json,Oxford-Health-Plans-LLC,Third-Party Administrator,223505508,EIN,United-Healthcare-EPO,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_Oxford-Health-Plans-LLC_Third-Party-Administrator_Core-POS_579_in-network-rates.json.gz,,,2024-05-19T08:46:29.944+0000,EPO,ABSS-TECHNOLOGIES-CORPORATION
2024-05-01_ADVANCED-DIAGNOSTIC-PAIN-TREAT_index.json,Oxford-Health-Plans-LLC,Third-Party Administrator,20707614,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_Oxford-Health-Plans-LLC_Third-Party-Administrator_Freedom-Network_24_in-network-rates.json.gz,,,2024-05-19T10:01:24.378+0000,POS,ADVANCED-DIAGNOSTIC-PAIN-TREAT
2024-05-01_1ST-RATE-HOME-MORTGAGE-INC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,203079275,EIN,UHC-EPO-Gated-INN-Only---ASO,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_Navigate-EPO_636_in-network-rates.json.gz,,,2024-05-19T08:08:11.638+0000,EPO,1ST-RATE-HOME-MORTGAGE-INC
2024-05-01_1ST-RATE-HOME-MORTGAGE-INC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,331170718,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-ST_30_in-network-rates.json.gz,,,2024-05-19T08:08:11.638+0000,POS,1ST-RATE-HOME-MORTGAGE-INC
2024-05-01_3POINTE-RESTAURANT-GROUP-HOLDINGS-LLC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,911936075,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-Acupuncture-Massage-Naturopath_31_in-network-rates.json.gz,,,2024-05-19T08:15:47.509+0000,POS,3POINTE-RESTAURANT-GROUP-HOLDINGS-LLC
2024-05-01_ACTIVE-DISPOSAL-SERVICE-INC_index.json,Oxford-Health-Plans-LLC,Third-Party Administrator,953815019,EIN,United-Healthcare-EPO,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_Oxford-Health-Plans-LLC_Third-Party-Administrator_Core-POS_579_in-network-rates.json.gz,,,2024-05-19T09:02:25.809+0000,EPO,ACTIVE-DISAL-SERVICE-INC
2024-05-01_ACT-Dental-Practice-Coaching-Corporation_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,371364923,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-ST_30_in-network-rates.json.gz,,,2024-05-19T09:00:34.546+0000,POS,ACT-Dental-Practice-Coaching-Corporation
2024-05-01_ACCU-LABS-INC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,541901859,EIN,United-Healthcare-EPO,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-Chiro_28_in-network-rates.json.gz,,,2024-05-19T08:52:36.717+0000,EPO,ACCU-LABS-INC
2024-05-01_ACCURATE-ALARM-SYSTEMS-CORP_index.json,Oxford-Health-Plans-LLC,Third-Party Administrator,223624779,EIN,United-Healthcare-EPO,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_Oxford-Health-Plans-LLC_Third-Party-Administrator_Freedom-Network_24_in-network-rates.json.gz,,,2024-05-19T08:53:29.338+0000,EPO,ACCURATE-ALARM-SYSTEMS-CORP
2024-05-01_ACT-Dental-Practice-Coaching-Corporation_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,371364923,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-Chiro_28_in-network-rates.json.gz,,,2024-05-19T09:00:34.546+0000,POS,ACT-Dental-Practice-Coaching-Corporation
2024-05-01_ACS-AUTO-PARTS-OF-GEORGIA-LLCMARK-PTOLOMEY_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,650004732,EIN,United-Healthcare-EPO,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_Choice-EPO_561_in-network-rates.json.gz,,,2024-05-19T08:59:21.670+0000,EPO,ACS-AUTO-PARTS-OF-GEORGIA-LLCMARK-PTOLOMEY
2024-05-01_17th-Judicial-District-Indigent-Defender_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,560844317,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_Choice-Plus-POS_8_in-network-rates.json.gz,,,2024-05-19T08:07:26.978+0000,POS,17th-Judicial-District-Indigent-Defender
2024-05-01_ACCEL-CONSTRUCTION-SERVICES-GR_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,542126696,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-Chiro_28_in-network-rates.json.gz,,,2024-05-19T08:49:19.652+0000,POS,ACCEL-CONSTRUCTION-SERVICES-GR
2024-05-01_ACS-Architectural-Construction-Service-Inc_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,201944805,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-Acupuncture-Massage-Naturopath_31_in-network-rates.json.gz,,,2024-05-19T08:59:25.440+0000,POS,ACS-Architectural-Construction-Service-Inc
2024-05-01_ACORN-NILES-CORPORATION_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,271486325,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_Choice-Plus-POS_8_in-network-rates.json.gz,,,2024-05-19T08:58:07.093+0000,POS,ACORN-NILES-CORPORATION
2024-05-01_1ST-RATE-HOME-MORTGAGE-INC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,263171749,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-Acupuncture-Massage-Naturopath_31_in-network-rates.json.gz,,,2024-05-19T08:08:11.638+0000,POS,1ST-RATE-HOME-MORTGAGE-INC
2024-05-01_2-STONE-INDUSTRIES-LLC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,201621237,EIN,United-Healthcare-EPO,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-Chiro_28_in-network-rates.json.gz,,,2024-05-19T08:08:59.492+0000,EPO,2-STONE-INDUSTRIES-LLC
2024-05-01_ACORN-NILES-CORPORATION_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,814080024,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-Acupuncture-Massage-Naturopath_31_in-network-rates.json.gz,,,2024-05-19T08:58:07.093+0000,POS,ACORN-NILES-CORPORATION
2024-05-01_17th-Judicial-District-Indigent-Defender_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,465205195,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-Chiro_28_in-network-rates.json.gz,,,2024-05-19T08:07:26.978+0000,POS,17th-Judicial-District-Indigent-Defender
2024-05-01_ACCURATE-ALARM-SYSTEMS-CORP_index.json,Oxford-Health-Plans-LLC,Third-Party Administrator,223624779,EIN,United-Healthcare-EPO,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_Oxford-Health-Plans-LLC_Third-Party-Administrator_Core-POS_579_in-network-rates.json.gz,,,2024-05-19T08:53:29.338+0000,EPO,ACCURATE-ALARM-SYSTEMS-CORP
2024-05-01_1ST-RATE-HOME-MORTGAGE-INC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,811666688,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-Acupuncture-Massage-Naturopath_31_in-network-rates.json.gz,,,2024-05-19T08:08:11.638+0000,POS,1ST-RATE-HOME-MORTGAGE-INC
2024-05-01_ACCURATE-ALARM-SYSTEMS-CORP_index.json,Oxford-Health-Plans-LLC,Third-Party Administrator,223624779,EIN,United-Healthcare-EPO,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_Oxford-Health-Plans-LLC_Third-Party-Administrator_OBH---Optum-Behavior-Health_P3_in-network-rates.json.gz,,,2024-05-19T08:53:29.338+0000,EPO,ACCURATE-ALARM-SYSTEMS-CORP
2024-05-01_3POINTE-RESTAURANT-GROUP-HOLDINGS-LLC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,811666688,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-Acupuncture-Massage-Naturopath_31_in-network-rates.json.gz,,,2024-05-19T08:15:47.509+0000,POS,3POINTE-RESTAURANT-GROUP-HOLDINGS-LLC
2024-05-01_ABOVE-AND-BEYOND-COMPLETE-GROUNDS-MAINTENANCE-INC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,42484684,EIN,United-Healthcare-EPO,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_Choice-EPO_561_in-network-rates.json.gz,,,2024-05-19T08:44:34.937+0000,EPO,ABOVE-AND-BEYOND-COMPLETE-GROUNDS-MAINTENANCE-INC
2024-05-01_ACCEL-CONSTRUCTION-SERVICES-GR_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,823116088,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-Acupuncture-Massage-Naturopath_31_in-network-rates.json.gz,,,2024-05-19T08:49:19.652+0000,POS,ACCEL-CONSTRUCTION-SERVICES-GR
2024-05-01_2-Aces-Auto-Repair-and-Accessories-LLC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,201980352,EIN,United-Healthcare-EPO,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-ST_30_in-network-rates.json.gz,,,2024-05-19T08:08:46.015+0000,EPO,2-Aces-Auto-Repair-and-Accessories-LLC
2024-05-01_ACCURATE-ALARM-SYSTEMS-CORP_index.json,Oxford-Health-Plans-LLC,Third-Party Administrator,223624779,EIN,United-Healthcare-EPO,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_Oxford-Health-Plans-LLC_Third-Party-Administrator_OHPH-ST_30_in-network-rates.json.gz,,,2024-05-19T08:53:29.338+0000,EPO,ACCURATE-ALARM-SYSTEMS-CORP
2024-05-01_1-PASSION-TO-CARE-LLC-WELFARE-BENEFIT-PLAN_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,810767045,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-Acupuncture-Massage-Naturopath_31_in-network-rates.json.gz,,,2024-05-19T08:05:05.826+0000,POS,1-PASSION-TO-CARE-LLC-WELFARE-BENEFIT-PLAN
2024-05-01_3POINTE-RESTAURANT-GROUP-HOLDINGS-LLC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,823116088,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_Choice-Plus-POS_8_in-network-rates.json.gz,,,2024-05-19T08:15:47.509+0000,POS,3POINTE-RESTAURANT-GROUP-HOLDINGS-LLC
2024-05-01_ACQUEON-TECHNOLOGIES-INC_index.json,Oxford-Health-Plans-LLC,Third-Party Administrator,753113914,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_Oxford-Health-Plans-LLC_Third-Party-Administrator_PPO---NDC_PPO-NDC_in-network-rates.json.gz,,,2024-05-19T08:58:35.763+0000,POS,ACQUEON-TECHNOLOGIES-INC
2024-05-01_3POINTE-RESTAURANT-GROUP-HOLDINGS-LLC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,911936075,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-Chiro_28_in-network-rates.json.gz,,,2024-05-19T08:15:47.509+0000,POS,3POINTE-RESTAURANT-GROUP-HOLDINGS-LLC
2024-05-01_ACS-AUTO-PARTS-OF-GEORGIA-LLCMARK-PTOLOMEY_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,821905372,EIN,United-Healthcare-EPO,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-Chiro_28_in-network-rates.json.gz,,,2024-05-19T08:59:21.670+0000,EPO,ACS-AUTO-PARTS-OF-GEORGIA-LLCMARK-PTOLOMEY
2024-05-01_ADKINS-HOLLOWELL-OPTOMETRY-PLLC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,450501097,EIN,UHC-EPO-Gated-INN-Only---ASO,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-Acupuncture-Massage-Naturopath_31_in-network-rates.json.gz,,,2024-05-19T09:53:40.066+0000,EPO,ADKINS-HOLLOWELL-OPTOMETRY-PLLC
2024-05-01_ADKINS-HOLLOWELL-OPTOMETRY-PLLC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,800329327,EIN,UHC-EPO-Gated-INN-Only---ASO,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-Chiro_28_in-network-rates.json.gz,,,2024-05-19T09:53:40.066+0000,EPO,ADKINS-HOLLOWELL-OPTOMETRY-PLLC
2024-05-01_17th-Judicial-District-Indigent-Defender_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,560844317,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-Acupuncture-Massage-Naturopath_31_in-network-rates.json.gz,,,2024-05-19T08:07:26.978+0000,POS,17th-Judicial-District-Indigent-Defender
2024-05-01_ACCEL-CONSTRUCTION-SERVICES-GR_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,542126696,EIN,United-Healthcare-POS,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-Acupuncture-Massage-Naturopath_31_in-network-rates.json.gz,,,2024-05-19T08:49:19.652+0000,POS,ACCEL-CONSTRUCTION-SERVICES-GR
2024-05-01_900LBS-OF-CREATIVE-LLC_index.json,United-HealthCare-Services-Inc,Third-Party Administrator,450501097,EIN,UHC-EPO-Gated-INN-Only---ASO,group,in-network files,https://transparency-in-coverage.uhc.com/api/v1/uhc/blobs/download?fd=2024-05-01&fn=2024-05-01_United-HealthCare-Services--Inc-_Third-Party-Administrator_OHPH-ST_30_in-network-rates.json.gz,,,2024-05-19T08:22:33.254+0000,EPO,900LBS-OF-CREATIVE-LLC
